CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Gender_Male,Geography_Germany,Geography_Spain,BalanceSalaryRatio,IsWealthy,OneProductCostumer,TenureGroup,HasZeroBalance
0.025568952137004615,1.8191748741175742,-1.4485814704673414,0.8993931172292712,1,1,0,-1.651825870574206,1,50-60,True,True,False,0.22205926317685315,0,0,0-2,0
-1.0504957218062334,-1.4228472097266833,1.450103279961317,-1.2258476714090278,2,1,1,-1.4899561835690913,0,<30,False,False,True,-0.03788227353126126,0,0,6-10,1
-0.6573182447885119,0.5795781950006521,0.36309649855056997,-1.2258476714090278,1,0,0,1.0189010247747559,0,40-50,True,False,True,-0.03788227353126126,0,1,6-10,1
0.7808835790394698,-1.4228472097266833,0.36309649855056997,-1.2258476714090278,2,1,1,-0.7888730584424746,0,<30,False,False,False,-0.03788227353126126,0,0,6-10,1
0.8429642333054258,0.1981638321954454,1.0877676861577346,-1.2258476714090278,2,1,1,1.2310704831801604,0,40-50,True,False,False,-0.03788227353126126,0,0,6-10,1
-0.15032623494987085,-0.6600184841162697,1.0877676861577346,-1.2258476714090278,2,1,0,0.6688717421740601,0,30-40,False,False,True,-0.03788227353126126,0,0,6-10,1
-1.4540199745349478,-0.08789693990845966,-0.3615746890565946,-1.2258476714090278,1,1,0,0.32731820632749364,1,30-40,False,False,True,-0.03788227353126126,0,0,3-5,1
0.19111736351288738,0.6749317857019538,-0.7239102828601769,-1.2258476714090278,2,0,1,-1.5928757668520803,0,40-50,True,False,False,-0.03788227353126126,0,0,3-5,1
2.0224966643585907,-0.08789693990845966,0.0007609047469876803,-1.2258476714090278,1,1,1,1.5219882921316075,0,30-40,False,False,False,-0.03788227353126126,0,0,3-5,1
-0.7607860018984386,-1.3274936190253817,-0.7239102828601769,-1.2258476714090278,2,0,1,0.42460549226186645,0,<30,True,False,False,-0.03788227353126126,0,0,3-5,1
1.09128685036925,-0.27860412131106305,-1.0862458766637593,0.9669114802146295,1,1,1,1.2163903409521621,0,30-40,True,True,False,-0.02984040914385789,1,0,0-2,0
-0.8228666561643946,0.48422460429935044,1.450103279961317,-1.2258476714090278,2,0,0,-1.0721517054667205,0,40-50,True,False,False,-0.03788227353126126,0,0,6-10,1
-0.7918263290314166,0.38887101359804876,-0.7239102828601769,1.0395750259469725,1,1,1,0.001690039053891126,0,40-50,False,True,False,-0.023781071981960847,1,0,3-5,0
-2.4783507699232223,-0.9460792562201749,-1.8109170642709238,-0.2690746311079832,2,1,1,-0.8104496783748915,0,<30,True,False,False,-0.026726291971873345,0,0,0-2,0
-0.6159311419445411,0.0074566507928420294,0.0007609047469876803,-1.2258476714090278,3,1,0,0.7021528985231289,1,30-40,False,False,True,-0.03788227353126126,0,0,3-5,1
-1.2160441331821163,-0.27860412131106305,0.7254320923541523,0.14145222877469335,1,0,1,0.9849420451757676,0,30-40,True,False,False,-0.03244190864695442,0,1,6-10,0
-1.0091086189622627,0.1981638321954454,1.450103279961317,0.5389379904752859,2,0,0,-0.31633078816391447,0,40-50,True,True,False,-0.02444430820665497,0,0,6-10,0
-1.350552217425021,0.2935174228967471,0.36309649855056997,-1.2258476714090278,2,1,1,-1.1421041777545031,0,40-50,False,False,True,-0.03788227353126126,0,0,6-10,1
0.7394964761954991,-0.9460792562201749,1.450103279961317,-1.2258476714090278,2,1,1,0.7293439051333712,0,<30,False,False,True,-0.03788227353126126,0,0,6-10,1
-1.8161571244196912,0.5795781950006521,-1.8109170642709238,0.9260167093296419,1,1,0,-1.2566552636509198,1,40-50,False,False,False,0.010348022986972124,0,0,0-2,0
-1.6609554887548013,-0.7553720748175714,-0.7239102828601769,1.1022538431506914,1,0,1,0.2430378929672636,0,30-40,True,False,True,-0.02515417860027285,1,1,3-5,0
1.5879320844968983,-0.5646648934149681,0.7254320923541523,0.00100507140589216,1,0,1,-0.028462140497060744,0,30-40,True,False,True,-0.03011119081873999,0,1,6-10,0
2.063883767202561,-0.27860412131106305,0.7254320923541523,-1.2258476714090278,1,1,1,-1.030773708690248,0,30-40,True,False,False,-0.03788227353126126,0,0,6-10,1
-0.7090521233434752,0.1981638321954454,0.36309649855056997,-0.09834889947063385,2,0,1,1.3560603601273575,0,40-50,True,True,False,-0.03393372508750888,0,0,6-10,0
-1.8471974515526692,0.10281024149414371,-0.3615746890565946,-1.2258476714090278,1,1,0,-0.5205574726887156,0,30-40,True,False,True,-0.03788227353126126,0,0,3-5,1
-1.919624881529618,1.1516997392084622,1.0877676861577346,0.7378308850642105,1,0,0,1.4121157168917053,1,50-60,False,False,False,-0.031127663648972917,1,1,6-10,0
-0.9780682918292848,2.105235646221479,-1.0862458766637593,0.6560450295292659,1,1,1,-0.10322823597732225,0,60+,False,False,False,-0.025417720837135446,0,0,0-2,0
1.8983353558266787,0.9609925578058589,-1.0862458766637593,0.8800272410904766,1,0,0,1.6393570917124016,1,40-50,False,False,False,-0.0311255675765524,1,1,0-2,0
0.09799638211395333,2.105235646221479,0.0007609047469876803,1.2732771981989726,1,1,1,1.0128771271288544,0,60+,False,False,True,-0.028039365379937915,1,0,3-5,0
1.2982223645891036,-0.6600184841162697,-0.3615746890565946,0.5278566871606641,2,1,1,0.45954295093404635,0,30-40,False,True,False,-0.02923803130490254,1,0,3-5,0
1.8466014772717152,-1.1367864376227783,1.450103279961317,0.5699204753635505,1,1,1,0.3411368974574667,1,<30,False,True,False,-0.028527201350598917,1,0,6-10,0
-0.13997945923887817,0.0074566507928420294,1.450103279961317,0.983389912427009,1,1,1,0.3048737013667674,1,30-40,False,True,False,-0.02616917866312195,1,0,6-10,0
-1.040148946095241,-0.08789693990845966,0.0007609047469876803,0.431217227706301,1,0,1,-0.16018938579165296,0,30-40,True,True,False,-0.026511243649690024,0,1,3-5,0
1.2982223645891036,-0.18325053060976135,-1.0862458766637593,0.4372729105057929,2,1,0,1.6347204885477364,0,30-40,False,True,False,-0.03253881580395229,1,0,0-2,0
0.49117385913167494,0.48422460429935044,1.812438873764899,0.6391207231492967,2,1,0,1.7035816271473465,0,40-50,True,True,False,-0.03201010117285602,1,0,6-10,0
-0.6780117962104972,-0.27860412131106305,0.0007609047469876803,1.1149271191851775,2,0,0,-0.23763234405007433,0,30-40,True,True,False,-0.020991800101256074,0,0,3-5,0
1.4223836731210155,-0.5646648934149681,0.0007609047469876803,-1.2258476714090278,2,0,0,0.2936645775819838,0,30-40,False,False,False,-0.03788227353126126,0,0,3-5,1
0.04626250355898996,0.1981638321954454,0.0007609047469876803,0.7865476864126004,1,0,0,1.1120387734559636,1,40-50,True,True,False,-0.03023189623746644,1,1,3-5,0
-0.5124633848346144,0.2935174228967471,-1.4485814704673414,0.3527539521024455,1,1,0,-1.0446525657628767,1,40-50,True,True,False,-0.013280528164482,0,0,0-2,0
-0.3262214220367463,0.38887101359804876,-1.4485814704673414,0.7809373969674327,1,1,1,0.23162583954352245,0,40-50,True,False,False,-0.026847377430478648,1,0,0-2,0
0.05660927926998263,0.5795781950006521,0.0007609047469876803,0.8234489825909674,1,1,0,-0.22575565652582366,0,40-50,True,False,False,-0.0232109805351589,0,0,3-5,0
0.7705368033284771,-1.8996151632331917,-1.8109170642709238,-0.009579231263980102,1,0,0,-0.947291724355257,0,<30,True,True,False,-0.021253945533666496,0,1,0-2,0
-1.443673198823955,2.5820035997279875,-0.3615746890565946,-1.2258476714090278,1,1,0,-1.7118972170658242,1,60+,False,False,True,-0.03788227353126126,0,0,3-5,1
-0.3779553005917097,1.1516997392084622,-0.3615746890565946,-0.5737700038102944,1,1,1,-0.9270938782937008,0,50-60,True,False,False,-0.029188704842062655,0,0,3-5,0
0.9464319904153525,-0.3739577120123647,0.0007609047469876803,0.9675743614357466,1,0,0,-0.27093228051997187,0,30-40,True,True,False,-0.021696419689337616,0,1,3-5,0
0.3773593263107555,-1.1367864376227783,1.450103279961317,1.215543865966245,2,0,0,0.45914926395666855,0,<30,False,True,False,-0.025846175845467348,1,0,6-10,0
-0.9884150675402774,-0.5646648934149681,-1.4485814704673414,-0.3269722412061958,2,0,0,1.3686515616931476,0,30-40,True,False,True,-0.034747121887436186,0,0,0-2,0
0.3463189991777775,1.6284676927149706,1.0877676861577346,0.03560054743720522,1,1,1,-0.012031099781775616,0,50-60,True,False,True,-0.029968014081868777,0,0,6-10,0
-0.4917698334126291,-1.23214002832408,-0.3615746890565946,0.5237736209156963,1,1,1,-0.1260627762252652,0,<30,True,True,False,-0.026129900844241095,0,0,3-5,0
1.0395529718142866,-0.27860412131106305,0.36309649855056997,1.496059620393335,2,1,1,-1.2577791147705282,0,30-40,False,True,False,0.02326658065752631,0,0,6-10,0
-0.7193988990544679,-0.4693113027136664,-1.4485814704673414,0.4030361211700456,1,1,0,0.17982435403694502,0,30-40,False,True,False,-0.028683761039100527,1,0,0-2,0
0.8740045604384039,0.38887101359804876,1.812438873764899,0.748371754269159,2,1,1,1.6794825587635858,0,40-50,True,True,False,-0.031622302901036105,1,0,6-10,0
0.10834315782494601,-0.3739577120123647,0.0007609047469876803,1.1898468010272087,2,0,1,0.23590979377262114,0,30-40,False,True,False,-0.024627661728858146,1,0,3-5,0
0.25319801777884343,-1.7089079818305883,1.0877676861577346,0.35079127235539426,1,1,0,-1.4239372771449408,0,<30,False,False,False,0.016129677655789404,0,0,6-10,0
0.9050448875713819,1.8191748741175742,-1.0862458766637593,0.9177050506915502,4,1,0,-1.2470761847980885,1,50-60,True,True,False,0.009229004509986686,0,0,0-2,0
1.6810530658958325,-0.9460792562201749,0.36309649855056997,-1.2258476714090278,1,1,0,-1.150045386625037,0,<30,True,False,False,-0.03788227353126126,0,0,6-10,1
0.0669560549809753,-0.18325053060976135,-1.8109170642709238,1.396302407458702,1,0,1,-0.971813693237685,0,30-40,False,False,True,-0.0008896600481172158,0,1,0-2,0
-0.4814230577016364,-1.3274936190253817,0.0007609047469876803,1.3029230222109995,2,1,1,-0.7244854141803299,0,<30,False,True,False,-0.010891565014938449,0,0,3-5,0
-1.3608989931360136,-0.27860412131106305,1.450103279961317,-1.2258476714090278,2,0,1,0.7907154272123808,0,30-40,True,False,False,-0.03788227353126126,0,0,6-10,1
0.8740045604384039,-1.7089079818305883,-1.4485814704673414,1.638488209226516,2,1,0,-1.3511643089326582,0,<30,False,False,False,0.04190133785206315,0,0,0-2,0
0.13938348495792402,1.533114102013669,1.0877676861577346,-1.2258476714090278,2,1,1,0.6794126066593463,0,50-60,True,False,False,-0.03788227353126126,0,0,6-10,1
0.2842383449118215,-0.6600184841162697,1.450103279961317,-1.2258476714090278,1,1,1,0.836765674605092,0,30-40,False,False,False,-0.03788227353126126,0,0,6-10,1
1.1016336260802426,-0.5646648934149681,0.0007609047469876803,0.012298092828129055,1,0,1,1.637163817045588,0,30-40,True,False,True,-0.03390709954279983,0,1,3-5,0
-2.426616891368259,0.1981638321954454,1.812438873764899,0.732499307041558,2,1,0,-0.03110248637360859,0,40-50,False,True,False,-0.02545862841648568,0,0,6-10,0
0.1497302606689167,-0.4693113027136664,-1.4485814704673414,0.32310091589144596,2,0,0,1.240243007195046,0,30-40,False,False,False,-0.032247019673683125,0,0,0-2,0
1.308569140300096,-0.6600184841162697,-1.0862458766637593,-1.2258476714090278,1,1,0,0.6324023125342576,1,30-40,False,False,False,-0.03788227353126126,0,0,0-2,1
-1.1125763760721894,-0.27860412131106305,0.0007609047469876803,-1.2258476714090278,2,0,0,-1.2880145876351567,0,30-40,False,False,False,-0.03788227353126126,0,0,3-5,1
-1.4954070773789185,-0.4693113027136664,-0.3615746890565946,0.22152238230962296,1,1,1,1.0284733219172884,0,30-40,False,False,False,-0.032213854128684244,0,0,3-5,0
-1.6299151616218233,0.6749317857019538,-0.3615746890565946,-1.2258476714090278,2,1,0,-1.7072969569127634,0,40-50,False,False,False,-0.03788227353126126,0,0,3-5,1
0.01522217642601194,3.440185916039703,0.0007609047469876803,-1.2258476714090278,2,1,1,0.25362744665469866,0,60+,False,False,True,-0.03788227353126126,0,0,3-5,1
1.029206196103294,-1.6135543911292867,-0.7239102828601769,0.7243601000944535,1,1,0,0.4965100537758168,1,<30,True,False,True,-0.02842829504924791,1,0,3-5,0
0.8119239061724478,-0.8507256655188732,1.450103279961317,-1.2258476714090278,2,1,0,0.9003869856034099,0,<30,True,False,False,-0.03788227353126126,0,0,6-10,1
-0.0468584778399441,0.6749317857019538,-0.3615746890565946,-1.2258476714090278,3,1,0,-0.11892024415998563,1,40-50,False,False,False,-0.03788227353126126,0,0,3-5,1
-0.1606730106608635,-1.0414328469214764,-0.7239102828601769,0.0823437706045412,2,1,1,0.9859758212713994,0,<30,False,True,False,-0.03267906956842408,0,0,3-5,0
-0.036511702128951426,0.48422460429935044,0.0007609047469876803,-1.2258476714090278,3,1,1,1.2887854461777652,1,40-50,False,False,True,-0.03788227353126126,0,0,3-5,1
1.629319187340869,0.5795781950006521,0.7254320923541523,0.6753929553061733,2,1,0,0.8180172017575125,0,40-50,True,False,False,-0.029823850138640487,1,0,6-10,0
-1.3091651145810503,-0.27860412131106305,1.812438873764899,-1.2258476714090278,2,1,0,0.16561858374988617,0,30-40,False,False,False,-0.03788227353126126,0,0,6-10,1
1.2257949346121548,-0.9460792562201749,1.0877676861577346,-1.2258476714090278,2,1,1,1.2554922914181668,0,<30,True,False,False,-0.03788227353126126,0,0,6-10,1
0.8222706818834405,0.2935174228967471,0.0007609047469876803,-1.2258476714090278,2,0,1,-0.24532002128941735,0,40-50,True,False,True,-0.03788227353126126,0,0,3-5,1
-1.4022860959799843,-0.3739577120123647,1.812438873764899,1.5993141087452802,1,0,1,0.3684301513922223,0,30-40,True,False,True,-0.023355039049533198,1,1,6-10,0
1.2671820374561256,0.1981638321954454,1.450103279961317,0.4221788999539574,1,0,1,-0.6172224062856171,0,40-50,True,False,True,-0.021971864433690824,0,1,6-10,0
1.691399841606825,-0.9460792562201749,1.0877676861577346,0.3301666270892652,2,1,1,1.6899655178763158,0,<30,True,True,False,-0.032963449501537984,0,0,6-10,0
0.615335167663587,-1.6135543911292867,1.0877676861577346,-1.2258476714090278,2,0,0,-0.007741581072431441,0,<30,True,False,True,-0.03788227353126126,0,0,6-10,1
-2.4576572185012373,-0.4693113027136664,0.0007609047469876803,-1.2258476714090278,2,0,0,-1.626846397081583,0,30-40,True,False,False,-0.03788227353126126,0,0,3-5,1
0.1497302606689167,0.10281024149414371,0.36309649855056997,-1.2258476714090278,1,1,1,1.0739062597827504,0,30-40,False,False,False,-0.03788227353126126,0,0,6-10,1
-0.2848343191927756,0.48422460429935044,0.36309649855056997,-1.2258476714090278,2,0,0,1.1663183654619271,0,40-50,False,False,False,-0.03788227353126126,0,0,6-10,1
0.9050448875713819,-0.7553720748175714,1.450103279961317,0.09917992788595736,1,1,0,-1.0106403758215394,0,30-40,True,False,False,-0.018194681507778677,0,0,6-10,0
-1.2677780117370796,-0.27860412131106305,0.7254320923541523,-1.2258476714090278,2,1,0,-0.6877989698109479,0,30-40,True,False,True,-0.03788227353126126,0,0,6-10,1
0.20146413922388007,2.4866500090266856,-1.4485814704673414,-1.2258476714090278,1,1,1,1.3487854977662366,1,60+,False,False,True,-0.03788227353126126,0,0,0-2,1
-0.29518109490376826,0.6749317857019538,-0.3615746890565946,0.4902272794282505,2,1,1,-1.2016781988241692,1,40-50,False,False,True,-0.0033439760557697987,0,0,3-5,0
-0.7090521233434752,-0.6600184841162697,-1.4485814704673414,0.19958127032437928,1,1,1,-1.5656310282294663,0,30-40,True,True,False,0.05052032888457995,0,0,0-2,0
1.3913433459880375,-0.27860412131106305,-1.0862458766637593,0.37376757529982507,1,0,1,-1.0974845234549402,0,30-40,False,True,False,-0.010904742671744846,0,1,0-2,0
-0.4710762819906437,-0.5646648934149681,0.0007609047469876803,1.1797059684586013,1,0,0,-0.49084714764726767,0,30-40,True,False,True,-0.017007134746620127,0,1,3-5,0
-1.7747700215757207,-0.3739577120123647,1.450103279961317,0.26201118652800254,1,1,0,-0.011135566242245735,1,30-40,True,True,False,-0.028552359639703852,0,0,6-10,0
0.35666577488877016,-0.8507256655188732,-0.7239102828601769,0.22519563538186405,1,0,1,-0.6435210093764677,0,<30,True,True,False,-0.02353774029764089,0,1,3-5,0
-1.1643102546271529,0.0074566507928420294,0.0007609047469876803,0.505963175688639,2,1,0,-1.2669448570751147,0,30-40,True,True,False,0.0017766767034772238,0,0,3-5,0
-0.9159876375633287,0.2935174228967471,-1.0862458766637593,0.3806832727590162,1,0,0,-0.2311490290038934,0,40-50,True,False,False,-0.026339723409209467,0,1,0-2,0
0.25319801777884343,-0.27860412131106305,1.450103279961317,0.4760798299237842,1,0,1,-1.3406210099872649,0,30-40,True,False,True,0.008273500898046383,0,1,6-10,0
0.7291497004845064,-1.0414328469214764,1.450103279961317,1.2499486194025073,2,0,1,0.021052865298588744,1,<30,True,True,False,-0.02264098835439064,1,0,6-10,0
-0.23310044063781224,-0.8507256655188732,1.450103279961317,0.8953608569192877,2,1,1,-0.45074219961698886,0,<30,False,True,False,-0.020047041325711144,0,0,6-10,0
0.18077058780189473,-0.18325053060976135,0.36309649855056997,1.4645333357025436,1,1,0,0.27036505545351586,0,30-40,False,True,False,-0.023373429385207357,1,0,6-10,0
-1.4954070773789185,0.1981638321954454,-1.4485814704673414,-1.2258476714090278,2,1,0,-1.1880850430341514,0,40-50,False,False,False,-0.03788227353126126,0,0,0-2,1
-1.3091651145810503,-0.7553720748175714,1.0877676861577346,0.5021732452641317,1,1,0,1.7325557018962958,1,30-40,False,True,False,-0.03248669539201263,1,0,6-10,0
0.5015206348426676,-0.4693113027136664,-0.3615746890565946,1.74195313351737,2,1,0,0.3607216073519582,0,30-40,True,True,False,-0.022565590663302795,1,0,3-5,0
1.8362547015607225,-0.4693113027136664,1.0877676861577346,0.8485945547152395,2,0,0,-1.0773958803182044,0,30-40,True,False,False,-0.003956681610720767,0,0,6-10,0
0.24285124206785078,0.0074566507928420294,0.36309649855056997,0.7005053513151716,1,0,0,0.0007079082905388136,0,30-40,True,False,True,-0.02588485944634098,1,1,6-10,0
0.05660927926998263,0.0074566507928420294,0.36309649855056997,-1.2258476714090278,2,1,0,0.712594993484055,0,30-40,False,False,False,-0.03788227353126126,0,0,6-10,1
0.3463189991777775,0.8656389671045572,0.0007609047469876803,0.7997291820680158,1,1,1,1.7048023350012298,0,40-50,False,True,False,-0.03150665769542789,1,0,3-5,0
-0.26414076777079026,-1.0414328469214764,-0.7239102828601769,-1.2258476714090278,1,0,0,1.4529583063345444,0,<30,False,False,False,-0.03788227353126126,0,1,3-5,1
-2.2610684799923764,0.2935174228967471,0.0007609047469876803,1.2199444292370911,1,1,0,0.17693308487932127,1,40-50,True,False,False,-0.024049750054534285,1,0,3-5,0
-1.0504957218062334,1.247053329909764,-1.4485814704673414,-1.2258476714090278,1,0,1,-1.5902969780382497,1,50-60,False,False,False,-0.03788227353126126,0,1,0-2,1
-0.26414076777079026,1.6284676927149706,-1.8109170642709238,1.1542940257856116,1,1,0,-0.9262452950562433,1,50-60,True,True,False,-0.006183042408238023,0,0,0-2,0
1.8362547015607225,0.1981638321954454,0.7254320923541523,-1.2258476714090278,2,1,0,1.2396363049582653,0,40-50,False,False,False,-0.03788227353126126,0,0,6-10,1
1.2361417103231473,-1.4228472097266833,1.450103279961317,0.4061458610959018,1,1,0,1.1679515404140175,0,<30,True,False,False,-0.03179731440405281,1,0,6-10,0
1.1119804017912354,-0.4693113027136664,-0.7239102828601769,-1.2258476714090278,2,1,1,0.4196995334753119,0,30-40,False,False,False,-0.03788227353126126,0,0,3-5,1
1.4948111030979643,-0.5646648934149681,1.450103279961317,0.871498735669945,1,1,1,0.2581391967938526,0,30-40,False,True,False,-0.026502392080956557,1,0,6-10,0
0.3773593263107555,-0.08789693990845966,1.450103279961317,0.7386090011977995,1,1,1,-1.1212664164647004,0,30-40,True,False,False,-0.0034792677742966627,0,0,6-10,0
0.36701255059976284,-1.3274936190253817,-1.4485814704673414,-1.2258476714090278,2,0,1,-1.4542572605533,0,<30,True,False,False,-0.03788227353126126,0,0,0-2,1
1.4327304488320083,0.0074566507928420294,0.7254320923541523,0.7747916418163288,2,1,1,0.42291510749725103,0,30-40,True,True,False,-0.027853895627359904,1,0,6-10,0
-0.6366246933665265,1.0563461485071606,0.0007609047469876803,1.096401063548959,2,1,1,-1.1328761828271687,0,40-50,False,True,False,0.003563720546920514,0,0,3-5,0
-1.9610119843735887,-0.4693113027136664,0.0007609047469876803,-0.20549893689426124,1,0,1,1.177131715589241,0,30-40,False,True,False,-0.034089829179852815,0,1,3-5,0
-0.13997945923887817,0.10281024149414371,-1.0862458766637593,0.9131799567851122,1,0,1,-0.12041708934605813,0,30-40,True,False,False,-0.023564291831729676,0,1,0-2,0
-0.6883585719214899,0.8656389671045572,-1.0862458766637593,2.190269672220738,1,1,0,-0.4334902241754669,1,40-50,False,False,True,-0.009538514205252502,0,0,0-2,0
-0.7400924504764532,-0.3739577120123647,-1.4485814704673414,0.8495084204606,2,0,1,-1.5910833086529592,1,30-40,False,False,True,0.1127546343872382,0,0,0-2,0
1.09128685036925,0.48422460429935044,1.812438873764899,0.9771119336280757,1,1,0,1.5555097644712839,0,40-50,True,True,False,-0.030634262029668905,1,0,6-10,0
0.12903670924693136,-0.4693113027136664,0.7254320923541523,-1.2258476714090278,2,1,1,1.3969801567336042,0,30-40,True,False,False,-0.03788227353126126,0,0,6-10,1
0.32562544775579216,0.38887101359804876,0.0007609047469876803,0.7911949068883061,1,1,1,1.6211433306384249,0,40-50,False,False,False,-0.031375521919513594,1,0,3-5,0
1.474117551675979,1.247053329909764,-1.0862458766637593,-1.2258476714090278,1,1,0,1.0265349700017272,1,50-60,True,False,True,-0.03788227353126126,0,0,0-2,1
0.4187464291547262,-0.7553720748175714,0.0007609047469876803,-0.5700896988101691,1,1,0,0.4542633025209964,1,30-40,False,False,False,-0.03464217959057697,0,0,3-5,0
-1.7126893673097645,-1.7089079818305883,0.0007609047469876803,0.5877354081810798,1,1,1,-0.7990026730596075,0,<30,False,False,True,-0.016992987638930354,0,0,3-5,0
-0.1606730106608635,-0.9460792562201749,0.0007609047469876803,0.9906524365212337,2,1,0,0.7126928935583765,0,<30,False,False,True,-0.028084272223999895,1,0,3-5,0
-0.005471374995973408,-0.18325053060976135,0.0007609047469876803,0.4885269634527102,1,0,0,-1.314525162645364,0,30-40,True,False,False,0.005762723762613734,0,1,3-5,0
0.8740045604384039,0.48422460429935044,1.450103279961317,0.7083299461159868,1,1,0,-0.4391400844148583,0,40-50,True,False,False,-0.021764596304548904,0,0,6-10,0
-2.426616891368259,-0.6600184841162697,-1.8109170642709238,-1.2258476714090278,2,0,1,-1.7251865870124325,0,30-40,True,False,False,-0.03788227353126126,0,0,0-2,1
1.0705932989472646,-0.6600184841162697,0.7254320923541523,-1.2258476714090278,2,1,0,-0.18379286765353792,0,30-40,False,False,True,-0.03788227353126126,0,0,6-10,1
-1.1953505817601309,0.8656389671045572,1.450103279961317,-1.2258476714090278,1,1,0,0.8660165822462607,1,40-50,False,False,False,-0.03788227353126126,0,0,6-10,1
0.6774158219295431,0.2935174228967471,1.0877676861577346,-1.2258476714090278,2,1,0,1.4034693840400465,0,40-50,True,False,True,-0.03788227353126126,0,0,6-10,1
-1.1539634789161601,-0.18325053060976135,-1.0862458766637593,0.8193651149905585,1,1,0,-0.025110062819096102,0,30-40,True,False,False,-0.024952881850739482,0,0,0-2,0
-0.3779553005917097,0.38887101359804876,0.36309649855056997,-1.2258476714090278,2,1,1,0.1556539907500374,0,40-50,False,False,False,-0.03788227353126126,0,0,6-10,1
0.5739480648196164,1.7238212834162723,0.7254320923541523,-1.2258476714090278,1,1,0,-1.4284904131059215,1,50-60,True,False,True,-0.03788227353126126,0,0,6-10,1
1.1119804017912354,-0.5646648934149681,0.7254320923541523,-1.2258476714090278,2,0,0,-0.2972435775813829,0,30-40,False,False,False,-0.03788227353126126,0,0,6-10,1
-0.6676650204995045,-1.0414328469214764,-1.0862458766637593,-1.2258476714090278,2,1,1,-0.13951003829884273,0,<30,False,False,True,-0.03788227353126126,0,0,0-2,1
-0.0468584778399441,3.2494787346370995,0.36309649855056997,0.3329369128501487,1,0,1,0.08050099000269748,0,60+,False,False,False,-0.028599491024896076,0,1,6-10,0
-0.20206011350483422,-0.5646648934149681,-0.3615746890565946,0.7494406021568844,1,0,0,0.2190549831086304,0,30-40,False,True,False,-0.026950891775267515,1,1,3-5,0
0.6877625976405357,-1.6135543911292867,0.36309649855056997,0.3938559535045762,1,0,1,-0.2676285442641413,0,<30,False,False,True,-0.0259568526308702,0,1,6-10,0
0.3463189991777775,-0.8507256655188732,-1.0862458766637593,-1.2258476714090278,2,1,0,-0.28894293806498306,0,<30,True,False,False,-0.03788227353126126,0,0,0-2,1
